URL	Label
eda.ru/wiki*	_cse_lmo7aip_90c
old.russiancinema.ru/*	_cse_lmo7aip_90c
evartist.narod.ru/*	_cse_lmo7aip_90c
vasmer.narod.ru/*	_cse_lmo7aip_90c
*.onlineslovari.com/*	_cse_lmo7aip_90c
*.langet.ru/*	_cse_lmo7aip_90c
coleop123.narod.ru/*	_cse_lmo7aip_90c
b2b-gsm.ru/lib/*	_cse_lmo7aip_90c
wiki.web.ru/*	_cse_lmo7aip_90c
*.theatre-enc.ru/*	_cse_lmo7aip_90c
flofa.org.ua/*	_cse_lmo7aip_90c
meteovlab.meteorf.ru/*	_cse_lmo7aip_90c
bioword.narod.ru/*	_cse_lmo7aip_90c
encblago.lfond.spb.ru/*	_cse_lmo7aip_90c
glos.virmk.ru/*	_cse_lmo7aip_90c
*.irkipedia.ru/*	_cse_lmo7aip_90c
geography.su/demogr/*	_cse_lmo7aip_90c
*.dergachev.ru/*encyclopaedia	_cse_lmo7aip_90c
encyclopedia.mil.ru/*	_cse_lmo7aip_90c
*.slovar-islam.ru/*	_cse_lmo7aip_90c
*.logosenc.org/*	_cse_lmo7aip_90c
*.greekroman.ru/*	_cse_lmo7aip_90c
*.russika.ru/*	_cse_lmo7aip_90c
museum.ru/rme/*	_cse_lmo7aip_90c
*.rujen.ru/*	_cse_lmo7aip_90c
*.wikireality.ru/*	_cse_lmo7aip_90c
*.sportwiki.to/*	_cse_lmo7aip_90c
*.patlah.ru/*	_cse_lmo7aip_90c
*.sport-dic.ru/*	_cse_lmo7aip_90c
*.fedorov.ws/*	_cse_lmo7aip_90c
vidahl.holm.ru/*	_cse_lmo7aip_90c
ru.hayazg.info/*	_cse_lmo7aip_90c
*.progopedia.ru/*	_cse_lmo7aip_90c
justlady.ru/modnyy-slovar*	_cse_lmo7aip_90c
*.airwar.ru/*	_cse_lmo7aip_90c
*.bte1927.ru/*	_cse_lmo7aip_90c
*.cyclopedia.ru/*	_cse_lmo7aip_90c
medarticle.moslek.ru/*	_cse_lmo7aip_90c
*.persev.ru/*	_cse_lmo7aip_90c
*.antmir.ru/*	_cse_lmo7aip_90c
wiki.kbanda.ru/*	_cse_lmo7aip_90c
golkom.ru/kme*	_cse_lmo7aip_90c
*.vocabulary.ru/*	_cse_lmo7aip_90c
*.terme.ru/*	_cse_lmo7aip_90c
*.determiner.ru/*	_cse_lmo7aip_90c
*.voluntary.ru/*	_cse_lmo7aip_90c
*.didacts.ru/*	_cse_lmo7aip_90c
*.politike.ru/*	_cse_lmo7aip_90c
*.studopedia.ru/*	_cse_lmo7aip_90c
wordhist.narod.ru/*	_cse_lmo7aip_90c
*.moda-dic.ru/*	_cse_lmo7aip_90c
gatchina3000.ru/big/*	_cse_lmo7aip_90c
*.a-pesni.org/*	_cse_lmo7aip_90c
*.ru-ecology.info/*	_cse_lmo7aip_90c
*.provizorii.ru/*	_cse_lmo7aip_90c
bvi.rusf.ru/fanta/*	_cse_lmo7aip_90c
km.ru/turizm/encyclopedia*	_cse_lmo7aip_90c
*.slovoborg.su/*	_cse_lmo7aip_90c
odesskiy.com/odesskiy-dialekt*	_cse_lmo7aip_90c
*.mdcpedia.com/*	_cse_lmo7aip_90c
*.slovar-anatomy.ru/*	_cse_lmo7aip_90c
forest.geoman.ru/*	_cse_lmo7aip_90c
slovo.ws/geroi*	_cse_lmo7aip_90c
enc.vkarp.com/*	_cse_lmo7aip_90c
*.astronaut.ru/*	_cse_lmo7aip_90c
*.vocable.ru/*	_cse_lmo7aip_90c
*.vslovare.ru/*	_cse_lmo7aip_90c
*.horror-movies.ru/*	_cse_lmo7aip_90c
*.soviet-movies.ru/*	_cse_lmo7aip_90c
*.otrezal.ru/*	_cse_lmo7aip_90c
*.symbolarium.ru/*	_cse_lmo7aip_90c
mintorgmuseum.ru/vocabulary*	_cse_lmo7aip_90c
*.brandpedia.ru/*	_cse_lmo7aip_90c
*.onlinedics.ru/*	_cse_lmo7aip_90c
*.slovonovo.ru/*	_cse_lmo7aip_90c
wiki.armenia.ru/*	_cse_lmo7aip_90c
alisa.romantiki.ru/*	_cse_lmo7aip_90c
*.hrono.info/*	_cse_lmo7aip_90c
*.mifolog.ru/*	_cse_lmo7aip_90c
*.ejwiki.org/*	_cse_lmo7aip_90c
*.briefly.ru/*	_cse_lmo7aip_90c
www.owl.ru/gender*	_cse_lmo7aip_90c
*.warheroes.ru/*	_cse_lmo7aip_90c
sueverija.narod.ru/*	_cse_lmo7aip_90c
*.song-story.ru/*	_cse_lmo7aip_90c
lib.deport.ru/*	_cse_lmo7aip_90c
psyline.retter.ru/*	_cse_lmo7aip_90c
profi-forex.org/wiki/*	_cse_lmo7aip_90c
*.slovaronline.com/*	_cse_lmo7aip_90c
*.alcala.ru/*	_cse_lmo7aip_90c
*.xumuk.ru/*	_cse_lmo7aip_90c
*.bigmeden.ru/*	_cse_lmo7aip_90c
medportal.ru/enc/*	_cse_lmo7aip_90c
old.forest.ru/rus/basics/glossary*	_cse_lmo7aip_90c
flavor.ua/glossary*	_cse_lmo7aip_90c
psi.webzone.ru/*	_cse_lmo7aip_90c
*.worte.ru/*	_cse_lmo7aip_90c
eleven.co.il/*	_cse_lmo7aip_90c
ural.ru/spec/ency*	_cse_lmo7aip_90c
*.mining-enc.ru/*	_cse_lmo7aip_90c
voc.metromir.ru/*	_cse_lmo7aip_90c
*.dance123.ru/*	_cse_lmo7aip_90c
*.musicals.ru/*	_cse_lmo7aip_90c
*.classic-music.ru/*	_cse_lmo7aip_90c
*.belcanto.ru/*	_cse_lmo7aip_90c
slovopedia.org.ua/*	_cse_lmo7aip_90c
*.slovar1953.ru/*	_cse_lmo7aip_90c
*.slovar1906.ru/*	_cse_lmo7aip_90c
*.dicdic.ru/*	_cse_lmo7aip_90c
*.interpretive.ru/*	_cse_lmo7aip_90c
*.megaslov.ru/*	_cse_lmo7aip_90c
lenta.ru/lib/*	_cse_lmo7aip_90c
wiki.wildberries.ru/*	_cse_lmo7aip_90c
*.ngpedia.ru/*	_cse_lmo7aip_90c
slovari.yandex.ru/*	_cse_lmo7aip_90c
*.wikiznanie.ru/*	_cse_lmo7aip_90c
*.glossword.info/*	_cse_lmo7aip_90c
*.inslov.ru/*	_cse_lmo7aip_90c
vslovar.org.ru/*	_cse_lmo7aip_90c
*.enc-dic.com/*	_cse_lmo7aip_90c
*.glossary.ru/*	_cse_lmo7aip_90c
*.rulex.ru/*	_cse_lmo7aip_90c
*.numizm.ru/*	_cse_lmo7aip_90c
*.slovarnik.ru/*	_cse_lmo7aip_90c
*.abc-people.com/*	_cse_lmo7aip_90c
*.academic.ru/*	_cse_lmo7aip_90c
*.krugosvet.ru/*	_cse_lmo7aip_90c
*.cyclowiki.org/*	_cse_lmo7aip_90c
*.megabook.ru/*	_cse_lmo7aip_90c
*.businessvoc.ru/*	_cse_lmo7aip_90c
*.slovopedia.com/*	_cse_lmo7aip_90c
dictionaries.rin.ru/*	_cse_lmo7aip_90c
*.edudic.ru/*	_cse_lmo7aip_90c
